,Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Loss_Ratio,Loss_Ratio_Classified
183,4717,0,4,4,994.2304791000001,0,2,3,10,1,1,67890,1,0,85,23,57,0,2,1,4,4,0,408.0,2,1,0.2052075292260062,0
184,10,0,2,2,373.5838129,0,1,3,25,0,1,0,1,0,110,3,16,0,1,1,5,3,0,792.0,3,2,0.21226353005681817,0
185,5251,0,2,2,1311.752215,0,1,1,56,1,0,84311,1,0,111,11,98,4,2,1,5,2,2,532.8,3,1,0.12058762778084206,0
186,7064,0,2,2,457.45240939999996,0,1,2,23,1,0,99316,1,0,114,26,53,0,1,0,2,1,1,754.358929,3,2,0.07571208364779873,0
187,8287,0,3,3,547.0060561,1,2,3,39,1,0,54507,1,1,138,20,11,0,1,1,3,1,0,702.990032,3,2,0.3603465455204216,0
188,2266,0,2,2,297.884601,0,2,3,4,1,0,64586,2,0,76,3,17,0,1,1,3,2,1,206.83711100000002,2,2,0.23056083668730648,0
189,6235,0,0,0,641.0967544,0,2,2,57,1,1,61709,2,1,82,5,41,2,7,1,5,2,1,275.395894,2,2,0.19068910005948841,0
190,2922,0,2,2,447.90230880000007,0,1,4,21,1,1,94656,2,1,111,12,79,1,1,2,7,4,3,459.738128,3,2,0.05107792322955868,0
191,8218,0,2,2,238.3731879,0,1,1,54,0,0,0,1,0,69,5,40,0,1,2,8,4,1,496.8,1,1,0.08636709706521739,0
192,6893,0,2,2,276.4493659,0,1,3,12,1,1,61085,1,1,70,27,34,1,1,1,5,1,1,336.0,1,2,0.11615519575630251,0
193,1558,0,0,0,792.0105377,0,1,3,19,1,0,89284,1,1,67,7,31,3,2,1,4,4,0,321.6,1,1,0.3813242839191141,0
194,1532,0,3,3,688.9097981000001,0,1,1,30,0,0,0,1,0,63,6,12,0,2,1,4,3,1,302.4,2,1,0.9112563466931218,1
195,8591,0,1,1,327.41946160000003,0,2,3,2,1,0,31686,1,1,81,11,33,0,1,1,5,3,0,430.99410700000004,2,1,0.12249138106995885,0
196,312,0,0,0,995.1707742999998,0,3,1,39,1,1,56855,1,0,255,12,1,0,1,0,2,4,3,1836.0,4,2,3.90263048745098,1
197,9079,0,0,0,252.15556859999998,0,1,3,38,1,1,53703,0,0,67,3,45,2,1,2,8,3,1,67.632476,2,2,0.08363368776119402,0
198,1456,0,1,1,2370.6113370000003,0,2,1,32,0,0,0,1,0,96,12,35,1,2,1,3,2,1,844.481918,1,2,0.7055390883928572,1
199,4525,0,2,2,604.7025160000001,1,2,2,41,1,1,20396,1,1,76,15,60,1,4,1,3,3,1,364.8,2,2,0.132610200877193,0
200,6457,0,2,2,1114.030248,0,3,4,13,0,0,27679,1,0,150,30,28,0,3,1,3,3,2,722.4869940000001,3,2,0.26524529714285716,0
201,6222,0,4,4,433.4064096,1,2,3,50,0,0,23904,1,0,123,1,67,3,1,1,5,3,0,590.4,3,2,0.05259148278121587,0
202,7209,0,3,3,279.97479100000004,0,1,1,53,1,0,65351,1,1,69,4,54,0,1,0,0,1,2,481.027516,2,2,0.07514084567901236,0
203,9095,0,2,2,792.3136624,0,1,2,9,0,1,0,1,0,113,20,1,0,7,1,4,3,0,1124.4277339999999,3,2,7.011625330973452,1
204,1893,0,2,2,368.81108880000005,0,1,1,52,0,1,0,1,0,63,0,54,3,7,1,4,3,2,669.682001,2,2,0.1084100790123457,0
205,6896,0,2,2,1206.745599,0,1,2,11,0,1,0,1,0,116,14,35,0,2,1,4,3,0,1284.093173,3,2,0.2972279800492611,0
206,8394,0,2,2,292.49767210000005,0,1,2,30,1,0,64459,2,1,72,16,64,0,1,1,3,1,1,240.259479,2,2,0.06347605731336807,0
207,6338,0,2,2,1501.4092699999999,0,3,2,10,1,1,32961,1,1,190,13,53,0,3,0,1,3,1,912.0,3,1,0.14909724627606752,0
208,5224,0,0,0,927.7233838999999,0,1,1,2,1,0,71416,1,0,116,10,1,0,3,0,2,1,0,556.8,3,2,7.997615378448275,1
209,415,0,1,1,627.4123875,0,2,3,24,1,0,68964,0,1,78,15,6,0,3,1,5,2,3,115.086827,2,2,1.3406247596153846,1
210,3010,0,2,2,388.66474139999997,0,2,1,2,1,1,78108,1,0,98,12,34,0,1,1,5,1,0,470.4,1,1,0.11664608085234093,0
211,3916,0,2,2,438.62775580000005,1,1,2,33,0,1,10621,1,0,67,28,22,0,5,2,8,3,0,321.6,2,2,0.29757649647218454,0
212,3811,0,1,1,1136.526766,0,2,2,14,1,1,84910,2,1,95,4,69,0,2,0,2,1,3,383.167471,1,1,0.17338318321891685,0
213,1722,0,2,2,561.0964339999999,0,1,1,47,1,0,77493,2,0,70,2,35,0,3,2,8,3,0,307.963291,2,2,0.2290189526530612,0
214,8252,0,3,3,291.28920350000004,0,1,2,51,1,1,81097,1,0,74,7,67,0,1,1,3,4,0,355.2,2,1,0.05875135205728117,0
215,8217,0,0,0,691.5729915000001,0,2,2,17,1,0,96610,1,1,85,6,23,0,3,0,0,4,2,520.364752,2,3,0.3537457757033248,0
216,696,0,0,0,626.2663307,0,3,2,49,1,1,30110,2,1,159,20,71,0,1,0,2,4,0,466.436375,5,1,0.05547580217025423,0
217,3063,0,0,0,650.3397049,1,2,1,41,0,0,22081,1,1,84,1,9,0,6,2,8,3,0,451.670309,1,1,0.8602377048941799,1
218,3826,0,1,1,800.7399376,1,1,1,11,0,0,0,1,0,112,12,93,0,3,1,5,3,3,537.6,5,2,0.07687595407066052,0
219,867,0,2,2,292.99165120000004,0,1,2,11,1,1,98473,1,1,72,19,69,0,1,1,3,1,1,345.6,2,2,0.05897577520128825,0
220,3985,0,0,0,596.955297,0,1,3,18,1,0,97431,1,1,74,1,72,0,3,1,4,2,1,355.2,2,2,0.11204115934684684,0
221,1081,0,2,2,547.3159870000001,0,1,3,42,1,1,93870,1,0,69,1,96,0,8,1,4,3,2,331.2,2,2,0.08262620576690823,0
222,8685,0,4,4,564.5396665,0,1,1,50,1,1,50366,1,0,72,9,5,0,9,1,3,3,2,428.734656,2,1,1.5681657402777776,1
223,7151,0,1,1,636.9262355000001,1,2,1,12,1,1,34498,1,0,83,30,72,0,7,1,5,1,1,398.4,1,1,0.10658069536479252,0
224,6706,0,0,0,1183.376732,0,1,2,8,0,0,16552,1,1,103,23,53,0,2,1,5,1,2,494.4,3,1,0.2167753676497527,0
225,5972,0,0,0,612.1107929,0,2,2,8,1,0,26787,1,1,77,7,50,0,5,1,5,2,1,369.6,2,2,0.15898981633766232,0
226,3725,0,4,4,515.9369746,0,1,2,47,0,1,0,1,0,74,2,42,0,9,1,3,3,1,831.752839,1,2,0.16600288758043757,0
227,719,0,4,4,251.459196,1,1,1,36,1,0,43860,0,0,65,15,58,0,1,0,2,1,0,156.124914,2,2,0.06670005198938991,0
228,8716,0,3,3,866.8611261,0,1,1,43,1,1,21474,2,1,114,13,72,2,9,0,2,3,0,373.42818700000004,3,1,0.1056117356359649,0
229,7983,0,2,2,496.0965384,0,1,3,41,0,1,18174,1,1,66,8,16,0,9,0,0,3,0,395.934815,2,1,0.46978838863636363,0
230,8380,0,3,3,550.4139033,1,1,3,57,0,0,0,1,1,73,18,45,0,5,0,0,3,2,350.4,2,2,0.1675536996347032,0
231,6055,0,3,3,750.7455372000001,1,1,2,55,1,1,60920,2,0,64,10,61,0,2,1,5,1,0,231.20188599999997,1,2,0.19230162325819675,0
232,3698,0,3,3,3226.985139,0,2,1,50,1,1,41520,2,1,90,18,70,0,2,1,4,3,0,289.90410499999996,2,2,0.5122198633333334,1
233,2573,0,0,0,565.7031588,0,3,3,31,0,0,0,1,1,152,12,89,0,1,1,5,3,3,729.6,3,1,0.04181720570668244,0
234,5493,0,3,3,506.1757902,0,1,1,46,0,1,0,1,1,68,19,16,0,8,1,5,2,2,326.4,1,2,0.4652351012867647,0
235,426,0,2,2,591.2783829,0,1,3,2,1,1,72208,1,1,73,3,84,0,8,1,5,3,1,350.4,1,1,0.09642504613502935,0
236,6966,0,2,2,1518.227975,0,1,3,32,1,0,53863,0,1,63,12,30,0,2,1,4,3,3,105.765111,2,3,0.8032952248677249,1
237,938,0,1,1,1074.703094,0,2,2,48,1,1,66446,2,0,136,8,77,0,3,0,0,1,1,639.464548,3,3,0.10262634587471352,0
238,165,0,1,1,205.0623512,0,1,2,38,0,1,0,1,0,61,18,26,0,1,1,5,1,0,292.8,2,1,0.12929530340479192,0
239,1088,0,1,1,246.54448650000003,0,1,3,23,1,0,64997,1,0,63,7,99,1,1,1,5,1,0,383.442328,2,1,0.03952933886483887,0
240,3923,0,4,4,534.3121327,0,1,1,33,1,0,64460,1,1,66,18,42,0,3,0,2,1,0,316.8,1,1,0.19275329462481963,0
241,852,0,3,3,811.9829071,0,1,2,5,1,0,46618,0,1,67,22,77,0,2,1,3,2,0,99.085943,2,3,0.15739153074239196,0
242,7318,0,0,0,460.5265164,0,1,2,36,0,0,0,1,0,64,13,64,0,4,0,2,3,1,307.2,2,1,0.11243323154296875,0
243,2657,0,2,2,640.8785577000001,0,2,2,52,1,1,49988,1,1,84,6,37,5,5,1,4,1,3,566.935022,1,3,0.20620288214285717,0
244,5438,0,2,2,237.6533508,0,2,2,24,0,0,0,1,0,91,2,8,5,1,1,3,3,0,436.8,1,2,0.3264469104395604,0
245,6145,0,2,2,321.1070017,0,2,3,37,0,1,16269,1,0,86,6,84,0,1,0,1,2,0,412.8,1,2,0.04445002792081949,0
246,2647,0,3,3,509.4522262,0,1,3,50,1,0,72006,1,0,64,4,38,0,3,1,3,4,0,307.2,2,2,0.20947871143092103,0
247,562,0,3,3,2575.527817,0,2,1,13,0,0,0,1,1,81,3,60,2,2,1,4,4,2,388.8,2,1,0.5299439952674897,1
248,1940,0,0,0,867.2229719000001,0,2,3,5,0,1,0,1,0,245,34,83,0,1,0,2,3,1,2345.413441,4,2,0.0426468144529137,0
249,2683,0,2,2,804.473072,0,1,4,17,1,1,44320,1,1,67,13,79,0,2,1,4,3,2,321.6,2,2,0.15198811109011903,0
250,2823,0,3,3,400.1519098,0,3,1,42,0,0,19782,1,0,108,13,66,0,1,1,5,2,3,773.470977,1,2,0.05613803448372615,0
251,424,0,4,4,1670.611699,0,1,3,58,1,0,63933,1,0,70,35,98,0,2,1,5,3,2,424.88344800000004,1,2,0.24352940218658892,0
252,5386,0,3,3,854.4411077,0,1,5,51,1,1,28224,1,0,109,13,13,0,8,1,5,3,2,523.2,3,2,0.6029930188426252,1
253,4959,0,1,1,780.531287,1,1,2,19,0,0,21073,1,0,106,25,54,1,3,1,5,3,0,508.8,3,1,0.13636116125087352,0
254,2958,0,0,0,611.2756868,0,2,3,41,1,1,63243,2,1,77,21,73,0,3,1,5,4,2,364.240307,2,3,0.1087485655221491,0
255,2450,0,4,4,477.29438480000005,1,2,1,40,0,1,20993,1,0,133,35,90,0,1,1,5,1,0,638.4,3,2,0.0398742176106934,0
256,7059,0,0,0,1097.909559,0,2,3,36,1,0,94827,2,1,135,5,64,0,4,1,5,3,0,354.729129,3,2,0.127072865625,0
257,742,0,2,2,500.4263818,0,1,4,23,1,0,39161,2,1,63,18,83,1,4,1,5,1,2,283.995953,1,1,0.09570211929623255,0
258,3305,0,1,1,1322.304379,0,2,3,58,1,1,37534,1,1,84,2,1,2,2,1,5,2,1,403.2,2,2,15.741718797619047,1
259,1527,0,0,0,262.331543,0,1,3,55,1,0,80210,0,0,65,30,28,0,1,0,2,3,0,20.543176000000003,2,2,0.14413821043956043,0
260,5922,0,2,2,1784.019555,0,1,3,46,0,1,0,1,1,62,32,59,0,2,1,3,3,0,385.115437,2,1,0.4877035415527611,0
261,3260,0,2,2,510.6111827,0,1,2,45,1,0,30110,0,1,64,2,4,0,5,1,3,3,3,140.16503500000002,2,2,1.994574932421875,1
262,3421,0,3,3,1793.060451,0,1,2,7,0,0,21708,1,0,68,28,77,0,2,1,4,3,3,326.4,2,2,0.3424485200534759,0
263,2397,0,3,3,545.7342569,0,1,1,42,1,1,94731,1,1,67,23,65,0,4,1,4,1,0,321.6,2,2,0.12531211409873708,0
264,7025,0,2,2,656.3644142999999,0,2,3,45,1,1,32375,1,1,83,17,83,0,6,1,3,3,0,398.4,2,1,0.09527716857308752,0
265,4180,0,0,0,481.25252209999996,0,1,2,22,0,1,16531,0,1,63,0,40,0,4,0,0,3,3,102.879769,2,2,0.19097322305555553,0
266,5183,0,3,3,2932.804185,0,2,4,50,1,0,32006,0,0,94,28,7,0,2,0,2,1,2,56.868289000000004,2,2,4.457149217325228,1
267,8390,0,3,3,577.3520711,0,1,3,37,1,0,81676,1,1,72,21,86,0,8,1,4,3,0,463.15850199999994,1,1,0.0932416135497416,0
268,2704,0,2,2,684.71189,0,2,2,2,1,1,71038,0,1,86,15,56,0,3,0,0,4,0,205.444066,2,2,0.1421743957641196,0
269,7686,0,3,3,359.53128599999997,0,1,1,13,0,0,0,1,0,103,20,43,0,1,0,2,1,2,741.6,5,2,0.08117662813276134,0
270,7122,0,4,4,2285.561209,0,1,4,18,0,0,20832,0,1,65,8,32,0,2,1,5,3,2,56.371967000000005,1,2,1.098827504326923,1
271,54,0,1,1,785.9414569,0,1,1,0,0,1,0,1,0,113,19,10,0,7,1,3,3,1,813.6,3,2,0.6955234131858408,1
272,316,0,0,0,411.5577437,0,3,1,46,1,1,52405,1,1,103,2,27,0,1,1,5,4,2,494.4,2,2,0.14798912035239123,0
273,8340,0,3,3,502.96387769999995,0,2,1,53,0,0,0,1,1,133,3,89,0,1,1,5,3,0,795.864079,5,1,0.042490823494128575,0
274,294,0,1,1,482.14184539999997,0,2,3,55,1,0,26583,1,1,128,6,46,4,1,1,4,1,0,614.4,3,2,0.08188550363451086,0
275,4574,0,0,0,500.43104689999996,0,1,4,32,0,1,25486,0,1,65,15,53,0,3,2,8,3,3,72.438681,1,2,0.14526300345428156,0
276,7012,0,3,3,863.0053943,0,3,2,11,1,1,24065,1,0,111,30,1,0,5,0,1,3,1,532.8,2,2,7.774823372072072,1
277,1147,0,3,3,932.2085119999999,0,3,1,32,1,0,70435,0,1,116,0,50,0,4,1,5,2,0,67.881546,2,2,0.16072560551724135,0
278,7527,0,2,2,1672.756063,0,2,2,10,0,1,0,1,0,76,33,36,2,2,1,5,2,1,402.636829,1,2,0.6113874499269006,1
279,5006,0,0,0,365.2532435,0,2,1,46,1,0,39679,1,1,92,2,85,0,1,1,5,1,1,641.3886160000001,1,2,0.046707575895140664,0
280,7213,0,4,4,615.8601171,0,2,2,28,0,1,0,2,0,89,13,45,0,5,1,4,3,3,342.481173,2,2,0.15377281325842698,0
281,4606,0,2,2,437.60839580000004,0,1,3,5,0,1,0,1,1,69,21,70,4,3,1,4,4,3,331.2,1,2,0.09060215233954452,0
282,4081,0,4,4,556.9456156,0,1,1,37,1,1,53565,1,1,71,27,34,1,6,1,5,3,0,340.8,2,1,0.2307148366197183,0
283,3861,0,1,1,257.6513006,0,1,3,47,1,1,37574,1,1,66,19,14,1,1,1,3,3,0,412.10193300000003,1,2,0.27884339891774895,0
284,4593,0,1,1,834.6983232999999,0,3,3,42,1,1,48259,0,0,108,14,79,0,3,1,4,3,1,73.70057299999999,1,2,0.09783149593295826,0
285,4826,0,3,3,632.3923864,0,2,1,28,1,0,78532,1,1,78,25,87,0,3,1,5,1,2,374.4,2,2,0.09319074364868847,0
286,55,0,3,3,597.314343,0,1,3,51,1,0,96163,1,1,73,23,90,0,3,0,2,3,2,350.4,2,2,0.09091542511415525,0
287,8860,0,2,2,470.6676993,0,1,3,39,0,1,0,1,0,72,0,86,0,7,1,4,3,0,345.6,2,2,0.07601222533914728,0
288,3364,0,2,2,809.3410257999999,0,1,1,34,0,1,0,1,1,114,9,72,1,5,1,3,3,0,722.024742,5,2,0.09860392614522416,0
289,1784,0,1,1,503.5744643,0,1,2,30,1,1,72672,2,1,63,7,39,0,5,1,4,1,2,259.361117,2,3,0.20495501192511192,0
290,3409,0,0,0,902.7867218,0,3,3,1,1,0,99002,1,1,112,33,75,1,8,1,3,2,1,537.6,2,2,0.10747460973809524,0
291,4267,0,2,2,728.8884849,0,2,1,29,1,1,79494,2,1,91,19,30,0,3,1,4,4,0,396.295614,2,3,0.266992119010989,0
292,1633,0,0,0,1804.2479420000002,0,2,4,17,1,1,35704,0,1,225,21,35,0,8,1,5,3,1,358.281562,6,2,0.2291108497777778,0
293,6046,0,3,3,499.20630430000006,0,1,3,19,0,0,0,1,0,71,6,5,0,3,0,1,2,3,653.388564,2,1,1.406214941690141,1
294,7257,0,0,0,910.2267849,0,3,1,3,0,0,26049,0,1,118,17,6,0,6,1,4,3,2,121.032372,1,3,1.285631052118644,1
295,8006,0,3,3,254.04077259999997,0,1,5,7,1,1,70125,0,0,64,21,77,0,1,2,7,1,1,92.813396,2,2,0.05155048145292207,0
296,6088,0,2,2,1294.189193,0,1,2,14,1,1,52369,1,1,110,34,49,1,2,1,5,3,0,528.0,3,2,0.24010931224489795,0
297,4314,0,1,1,236.53486009999997,0,1,3,4,0,0,0,0,1,66,25,51,2,1,2,7,1,1,159.636956,2,2,0.07027179444444444,0
298,1915,0,3,3,572.0765064,0,1,2,33,1,1,41770,1,1,72,0,60,0,9,1,3,1,1,476.15695700000003,2,1,0.13242511722222222,0
299,6630,0,0,0,703.5534087999999,0,3,1,25,0,1,0,1,0,101,16,88,0,8,0,2,2,3,727.2,2,2,0.07915767425742573,0
300,6036,0,2,2,263.697773,0,1,2,21,1,1,31911,1,1,67,33,27,0,1,1,5,1,0,321.6,2,2,0.14576991321171917,0
301,2979,0,4,4,539.5831967,0,1,3,51,1,1,70051,0,1,68,15,69,0,8,0,2,4,3,42.078345,2,2,0.11500068130861041,0
302,7473,0,0,0,838.2630118,1,1,1,53,0,1,19683,1,1,117,17,41,1,9,1,4,3,3,561.6,5,2,0.17474734454867624,0
303,8672,0,1,1,3116.174523,0,1,2,42,1,0,30916,0,1,112,7,65,0,2,1,3,3,0,200.11606,3,1,0.42804595096153847,0
304,6185,0,0,0,288.7742258,0,2,3,22,0,0,0,1,0,80,24,95,0,1,1,3,3,2,676.944023,2,2,0.03799660865789474,0
305,7386,0,1,1,871.4922134999999,1,1,2,44,0,0,0,1,0,118,14,64,0,4,0,2,3,0,566.4,3,2,0.11539886301641948,0
306,7995,0,2,2,2558.5727829999996,0,1,3,31,0,1,0,1,1,116,0,45,0,2,0,0,1,2,830.623064,3,2,0.49014804272030643,0
307,6805,0,0,0,1027.26082,0,2,2,0,1,1,60145,2,0,132,8,28,0,3,1,5,2,3,580.473259,3,2,0.27793853354978354,0
308,4442,0,0,0,437.6363592,1,3,3,51,1,0,63774,0,0,111,18,63,0,1,1,5,1,0,60.036683,2,2,0.06258206194766194,0
309,2251,0,2,2,531.8896639999999,1,1,3,3,1,0,25134,1,1,67,3,1,0,6,0,1,1,2,321.6,2,1,7.938651701492536,1
310,2093,0,0,0,471.97621910000004,0,1,3,35,1,1,37057,0,1,61,5,48,1,6,1,4,3,0,47.531009999999995,2,1,0.16119406390027324,0
311,7013,0,0,0,442.80315830000006,1,1,1,21,1,0,58577,2,1,110,6,62,0,1,1,5,3,0,303.872752,3,2,0.06492714931085045,0
312,2062,0,2,2,587.9176092,0,1,1,35,1,1,85857,0,1,73,3,19,0,6,0,1,4,0,100.620067,2,2,0.42387715155010813,0
313,1085,0,0,0,941.6908484999999,0,1,5,14,1,0,70602,2,1,116,8,47,0,3,1,5,2,2,481.339891,3,1,0.17272392672413792,0
314,2510,0,0,0,828.8155579,0,3,4,17,1,0,33816,1,0,106,10,97,2,3,0,2,3,1,508.8,2,2,0.08060839893989497,0
315,2563,0,0,0,3265.48383,0,3,3,46,0,1,0,1,0,153,7,75,0,2,1,5,2,1,1101.6,3,2,0.284573754248366,0
316,87,0,0,0,471.9450052,0,2,2,40,1,0,89642,0,1,121,11,20,4,1,0,2,2,2,86.320022,3,2,0.19501859719008266,0
317,5593,0,2,2,390.3474784,0,2,3,22,1,0,60068,1,1,98,17,75,0,1,1,5,1,0,470.4,1,1,0.053108500462585036,0
318,8188,0,2,2,545.7259677999999,0,2,3,30,1,0,50044,1,0,139,16,14,0,1,1,4,2,2,667.2,3,2,0.28043472137718395,0
319,1134,0,2,2,272.5356404,1,1,4,22,1,0,36650,0,1,69,2,70,1,1,1,5,1,3,56.60333000000001,2,3,0.05642559842650103,0
320,6322,0,3,3,443.397368,0,1,2,44,1,0,50653,0,1,110,29,42,0,1,0,2,4,0,262.86517200000003,3,1,0.09597345627705627,0
321,1539,0,3,3,533.2462694,1,1,5,45,1,0,68931,2,1,66,32,30,0,7,1,3,1,1,309.577946,2,2,0.2693162976767677,0
322,1238,0,0,0,231.50949849999998,0,1,3,30,0,1,0,1,0,73,14,39,1,1,0,2,3,1,350.4,2,2,0.08131699982437653,0
323,542,0,2,2,541.1953687000001,0,1,2,56,0,0,0,1,0,73,1,22,0,5,1,4,1,2,365.364581,2,2,0.33698341762141976,0
324,3201,0,2,2,958.733234,0,2,3,49,1,1,39266,1,1,80,33,31,0,2,1,4,4,1,384.0,2,2,0.38658598145161294,0
325,7966,0,2,2,2210.35072,1,1,2,23,0,1,0,1,1,102,35,48,0,2,1,5,3,1,489.6,3,2,0.45146052287581695,0
326,8780,0,4,4,976.4945308,0,2,1,51,0,0,0,1,0,98,24,11,1,2,1,4,1,3,705.6,2,1,0.9058390823747681,1
327,1670,0,4,4,256.7151468,0,1,3,43,1,0,40864,0,1,65,2,75,0,1,0,0,1,3,9.51528,2,2,0.052659517292307695,0
328,5915,0,0,0,265.0622781,0,1,2,12,1,0,39035,2,0,68,15,65,0,1,1,4,1,0,244.56433399999997,2,2,0.05996884119909503,0
329,2848,0,2,2,1126.436334,0,2,3,14,1,1,34923,1,0,98,23,82,0,2,1,3,3,2,639.105556,1,2,0.14017375983076158,0
330,6702,0,2,2,216.85234640000002,0,1,1,27,0,1,0,1,0,63,1,56,0,1,1,5,1,0,453.6,2,2,0.06146608458049887,0
331,7988,0,2,2,861.0667489,0,1,1,55,0,0,0,1,1,111,27,36,0,9,0,0,2,3,532.8,3,2,0.21548216939439438,0
332,8595,0,2,2,283.46462349999996,0,1,2,42,1,0,24506,1,0,71,7,47,0,1,1,3,3,0,511.2,1,2,0.08494594650884027,0
333,5305,0,0,0,893.0139728,0,2,1,46,0,1,0,1,1,82,25,63,0,2,1,3,4,2,554.522969,2,2,0.17286371908633372,0
334,3772,0,3,3,553.6386959,0,1,2,28,1,0,52220,1,1,70,17,42,1,5,1,4,3,2,336.0,2,1,0.18831248159863948,0
335,4352,0,3,3,284.085429,0,1,1,50,0,1,0,1,1,74,17,73,0,1,1,5,3,2,402.449823,1,2,0.0525889353942984,0
336,6952,0,2,2,808.2880956,0,1,2,13,1,1,53554,1,1,67,6,5,0,2,1,4,3,0,327.020539,2,3,2.4128002853731343,1
337,8403,0,2,2,525.4734278,0,1,3,53,1,1,34476,0,1,67,23,49,1,3,0,1,4,2,5.3953,2,2,0.1600589180018276,0
338,9087,0,3,3,511.62375769999994,0,1,3,29,0,0,0,0,1,70,1,11,0,5,1,4,3,3,131.401291,2,2,0.6644464385714285,1
339,2642,0,2,2,303.4646997,0,2,2,53,1,1,68205,0,1,76,35,14,0,1,1,3,4,1,99.38294300000001,1,2,0.2852111839285714,0
340,7421,0,2,2,802.489992,0,1,1,6,0,0,0,1,0,119,6,48,1,8,1,3,2,1,856.8,3,2,0.14049194537815127,0
341,2194,0,2,2,1821.114319,0,3,1,56,1,1,53690,1,1,154,20,97,0,2,1,5,4,2,739.2,3,1,0.12191152222519748,0
342,5559,0,0,0,512.1563312,0,1,1,41,0,1,0,1,0,72,2,22,0,5,1,5,3,1,518.4,2,2,0.32333101717171714,0
343,4681,0,2,2,215.0178588,0,1,1,58,0,0,0,1,0,61,28,31,0,1,1,5,1,3,292.8,2,2,0.11370590100475939,0
344,2089,0,2,2,559.5389905000001,1,1,1,54,1,0,74454,1,0,71,25,29,0,3,1,5,1,2,340.8,2,2,0.2717527880038854,0
345,6275,0,4,4,756.2824036000001,0,1,3,6,0,0,0,1,0,73,23,91,0,2,1,3,1,1,350.4,2,3,0.11384651567063075,0
346,2299,0,0,0,538.5853211,0,1,1,55,0,1,29664,1,1,71,1,69,0,3,1,3,3,0,340.8,2,2,0.109937807940396,0
347,7014,0,1,1,471.8558501,0,1,4,50,0,1,15680,2,0,64,20,29,0,8,1,5,4,3,260.87990299999996,2,2,0.25423267785560344,0
348,3778,0,4,4,942.2567923,0,2,3,8,1,0,47272,0,1,79,17,17,3,2,1,5,3,2,64.546877,2,2,0.7016059510796724,1
349,8535,0,0,0,360.5860265,0,2,2,28,1,0,21585,1,1,92,35,61,0,1,0,1,4,0,441.6,2,2,0.06425267756593014,0
350,6139,0,2,2,776.2590564,0,3,2,22,0,0,23827,0,1,106,18,77,2,3,1,5,3,0,37.910623,2,2,0.09510647591276647,0
351,5751,0,3,3,2344.490045,0,1,2,18,1,0,69906,2,1,74,34,32,2,2,0,2,1,1,202.860399,2,2,0.9900718095439189,1
352,5690,0,2,2,255.8178159,0,1,1,28,0,0,0,1,0,72,7,77,0,1,0,2,3,2,345.6,2,1,0.046143184686147184,0
353,2694,0,1,1,512.3170887,0,1,4,5,1,0,89879,0,1,63,17,20,0,3,1,5,1,3,94.03030799999999,1,2,0.406600864047619,0
354,7305,0,1,1,253.7744494,0,1,1,43,0,0,0,1,1,69,9,89,0,1,1,5,4,1,331.2,2,3,0.04132461315746621,0
355,7715,0,2,2,296.9593296,0,1,1,0,1,1,46131,1,1,74,27,28,0,1,1,5,1,1,355.2,1,1,0.14332013976833977,0
356,731,0,0,0,436.3124641,0,1,4,1,1,0,54514,2,0,109,5,36,3,1,1,4,1,1,286.234931,3,2,0.11119074008664628,0
357,3287,0,2,2,588.4308607,0,3,1,19,0,0,0,1,0,161,29,1,0,1,1,5,3,0,1159.2,3,2,3.6548500664596277,1
358,3486,0,4,4,527.2191556,0,1,2,56,1,0,96668,1,0,66,2,95,0,3,1,4,3,0,316.8,2,2,0.08408598972886763,0
359,3844,0,2,2,550.9895664,0,1,5,17,1,1,78879,1,1,69,9,67,1,4,1,5,4,2,466.57079100000004,2,1,0.11918441842959117,0
360,4614,0,4,4,1631.368349,0,1,2,33,0,1,0,1,0,69,21,86,0,2,1,3,2,2,331.2,2,2,0.2749188319851702,0
361,5638,0,3,3,567.8050167,1,2,3,10,0,0,0,1,1,76,8,44,0,3,1,3,1,0,364.8,2,1,0.1697981509270335,0
362,6137,0,2,2,1210.120884,0,1,3,53,0,0,0,1,0,112,28,30,0,2,1,4,1,0,1252.406235,5,3,0.36015502499999996,0
363,1606,0,0,0,245.35707940000003,1,1,3,58,0,1,29735,1,0,69,3,92,0,1,1,4,3,0,331.2,2,2,0.038651083711405174,0
364,3280,0,2,2,507.566267,0,1,1,43,0,1,23082,1,1,65,18,90,0,7,2,8,3,1,312.0,2,3,0.08676346444444444,0
365,6132,0,3,3,321.49794019999996,0,2,3,53,1,1,53984,1,0,80,15,62,0,1,0,1,3,2,421.48445599999997,2,1,0.06481813310483871,0
366,443,0,2,2,1227.534309,0,3,2,29,1,0,52135,2,0,156,6,86,0,9,1,5,1,2,430.505942,3,1,0.09149778689624329,0
367,3150,0,2,2,272.2210707,1,1,2,42,0,0,17576,1,1,71,29,70,0,1,0,2,1,2,398.502948,2,2,0.054772851247484905,0
368,5045,0,0,0,245.7440923,0,1,3,56,1,0,29486,0,1,62,19,73,0,1,1,5,1,3,7.646763000000001,2,2,0.054296087560760056,0
